ItemId,IDE,Freq,ItemName,Ierarhie1,Ierarhie2,IsActive
577227,9306,213,MINI SUCETTES FRUITS,13,161,1
583970,9307,213,TOKYO GHOUL: RE  VOL. 3 / SUI ISHIDA,0,63,1
588490,9308,213,CHENG A / CEI TREI REGI,1,0,1
591586,9309,213,BOIA LUCIAN / TRAGEDIA GERMANIEI: 1914-1945,1,17,1
599323,9310,213,STEPHEN KING / VRAJITORUL SI GLOBUL DE CRISTAL(ED. 2018),1,0,1
600736,9311,213,OSHO / OSHO. MEDITATIA. PRIMA SI ULTIMA LIBERTATE,1,49,1
603746,9312,213,GO PEN 1.0 SQUARED TAGGED   / EW8T1CSQU10TAG,5,134,1
605602,9313,213,HOLLY WEBB / BISCUIT O PISICUTA SPERIATA. HOLLY WEBB. BROSATA,1,3,1
625483,9314,213,BIBLIA ORTODOXA (053),1,68,1
626363,9315,213,EXPERIMENTE PENTRU COPII,1,3,1
628912,9316,213,RICHARD DAWKINS / GENA EGOISTA / ED ACTUALIZATA,1,32,1
642048,9317,213,EU ZEUS SI GASCA DIN OLIMP. ZEII SI EROII POVESTESC - C104,1,3,1
653880,9318,213,CARRY ON/RAINBOW ROWELL,0,61,1
684923,9319,213,NASSIM NICHOLAS TALEB / PACALIT DE HAZARD. ROLUL ASCUNS AL NOROCULUI IN VIATA SI IN ECONOMIE,1,19,1
404157,9320,212,DVD / AVIOANE / PLANES (2013),8,15,1
218485,9321,212,RICHARD GORDON / ATINGEREA CUANTICA. PUTEREA DE A VINDECA# 9789738859203,1,49,1
312788,9322,212,ME36010 PAPER FILTER SIZE M,9,172,1
410226,9323,212,EMIL GARLEANU / DIN LUMEA CELOR CARE NU CUVANTA,1,21,1
217795,9324,212,KAROL K.TRUMAN / SENTIMENTELE INGROPATE DE VII NU PIER NICIODATA # 9786068080031,1,49,1
400889,9325,212,NINA CASSIAN / PRINTUL MIORLAU,1,3,1
402650,9326,212,2 POVESTI PENTRU COPIII DE 2 ANI,1,3,1
258241,9327,212,M250 CHINA LAPSANG SOUCHONG 50G,13,79,1
410222,9328,212,HANS CHRISTIAN ANDERSEN / BASME-ANDERSEN,1,3,1
402413,9329,212,FIONA CHANDLER / INVATA REPEDE GERMANA 2014,1,70,1
415267,9330,212,CHISTOPHE ANDRE / SI NU UITA SA FII FERICIT,1,45,1
475060,9331,212,GUILLAUME MUSSO / MAINE ED. 2,1,0,1
475300,9332,212,SYLVAIN TESSON / IN PADURILE SIBERIEI / ED. a - II - a,1,9,1
285063,9333,212,CD / GREEN DAY / AMERICAN IDIOT (2004),2,4,1
475445,9334,212,SET 6 COASTERS PARIS MONUMENTS,9,16,1
367431,9335,212,BHAGAVAD - GITA,1,68,1
481344,9336,212,KASS MORGAN / ZIUA 21,1,121,1
481971,9337,212,GIRLBOSS / SOPHIA AMORUSO,0,19,1
494208,9338,212,INIMA DESCHISA MINTE DESCHISA. TREZIREA IUBIRII PURE DIN TINE. TSOKNYI RINPOCHE IN COLABORARE CU ERIC SWANSON; PREFATA DE RICHARD GERE,1,49,1
496915,9339,212,CRISTINA CHIPERI / MY DILEMMA IS YOU,1,121,1
498339,9340,212,BIJPERHERO 20 MAGNETS  IN A BOX,10,20,1
499220,9341,212,PETER SWANSON / CEI CARE MERITA SA MOARA. PETER SWANSON,1,0,1
499017,9342,212,SAC COTON TOURNEE DU CHAT NOIR,12,31,1
514787,9343,212,CARTEA NASOASELOR / ALEXANDRA RUSU,1,121,1
514057,9344,212,TALLY-HO CIRCLE BACK (rosu),4,181,1
514853,9345,212,CHARLES DARWIN / VIATA MEA (AUTOBIOGRAFIA),1,9,1
522045,9346,212,PAUL ROBERTS / GHID PENTRU MANAGEMENTUL PROIECTELOR. CUM GESTIONAM CORECT PROIECTELE PENTRU A OBTINE BENEFICII DURABILE,1,19,1
531064,9347,212,ECOFFEE CUPMASTER SPIROS WITH DARK BLUE SILICONE 8OZ,9,144,1
539964,9348,212,LEIGH BARDUGO / RAZBUNAREA CIORILOR,1,121,1
541994,9349,212,COLOURED FIDGET SPINNER / PY121,15,47,1
548004,9350,212,ROTRAUT SUSANNE BERNER / HOINARI PRIN ANOTIMPURI. VARA,1,3,1
213571,9351,212,ERIC CARLE / PRIMA MEA CARTE DESPRE CULORI# 9789738843882,1,3,1
553661,9352,212,ION VIANU / AMOR INTELLECTUALIS. ROMANUL UNEI EDUCATII (EDITIA 2017),1,9,1
558720,9353,212,RICHARD FORD / ROCK SPRINGS,1,0,1
560580,9354,212,SACHET CARAMELS FLEUR DE SEL 250G,13,35,1
564511,9355,212,SUE BENTLEY / IEPURASUL FERMECAT. VISURI DE VACANTA. SUE BENTLEY,1,3,1
564046,9356,212,PORCELAINWARE 7. 5X8. 5CM MUG IN. BX. 10PCS / JP837286,9,14,1
574478,9357,212,KEN JENNINGS / CARTILE MICULUI GENIU: MITOLOGIA GREACA,1,3,1
580879,9358,212,BIRTHDAY COOK / GG006,5,26,1
590878,9359,212,DR. AVIVA ROM / TIROIDA SI GLANDELE SUPRARENALE,1,33,1
590442,9360,212,CUTIE. PRIMA MEA BIBLIOTECA ILUSTRATA. ANIMALE. BEBE INVATA ( 8 CARTICELE ),1,3,1
591588,9361,212,FENBY HONATHAN / ISTORIA CHINEI MODERNE: DECADEREA SI ASCENSIUNEA UNEI MARI PUTERI DE LA 1850 PANA IN PREZENT,1,17,1
593111,9362,212,EDMONDO DE AMICIS / CUORE. EDMONDO DE AMICIS,1,3,1
594012,9363,212,GUSTAVE FLAUBERT / DICTIONAR DE IDEI PRIMITE DE-A GATA  (FLAUBERT),1,0,1
611750,9364,212,DVD / 69 PE SCARA RICHTER,8,15,1
615721,9365,212,IT'S YOUR WEIRDNESS / SY07A,5,26,1
618826,9366,212,MARTIPAN IN CIOCOLATA NEAGRA ECO 90 GR LANDGARTEN,20,157,1
637259,9367,212,DEADPOOL (MERC WITH A MOUTH) TECH STICKERS / TS7408,21,113,1
601070,9368,212,SACOSA MOFTURI TOLBA DE CARTE,23,274,1
647577,9369,212,OSHO. SEARA LA CULCARE,1,49,1
662335,9370,212,DVD / AVENGERS: SFARSITUL JOCULUI. ENDGAME,8,15,1
680479,9371,212,JAMES DEAN KIMBERLY DEAN / PETE MOTANUL SI ORA DE CULCARE,1,3,1
681617,9372,212,DIARY OF A WIMPY KID:WRECKING BALL (BOOK),0,3,1
670513,9373,212,LINE FRIENDS BALLPEN & TOPPER / LINE3320,5,134,1
443347,9374,211,MARK TWAIN / AVENTURILE LUI TOM SAWYER 2015,1,21,1
452663,9375,211,DVD / CENUSAREASA (KENNETH BRANAGH) / CINDERELLA (2015),8,15,1
213767,9376,211,LUCIAN BOIA / INTRE INGER SI FIARA (REED) (H08042)# 9789735029418,1,17,1
219883,9377,211,JAMES REDFIELD / A ZECEA VIZIUNE #2000000137384# 9789739994620,1,49,1
208294,9378,211,CD / SADE / THE ULTIMATE COLLECTION (2011) CD2,2,4,1
218036,9379,211,PABLO PICASSO / POEME# 9789732108864,1,2,1
387429,9380,211,A04 - AGENDA DE BUZUNAR DIN PLUTA NATURALA FLEXIBILA SI PIX LEMN,11,100,1
428037,9381,211,CORK COASTERS CM. 105 X 10 5 CHINOISERIE,9,16,1
465217,9382,211,JUHANI PALLASMAA / PRIVIREA CARE ATINGE: ARHITECTURA SI SIMTURILE,1,50,1
464735,9383,211,SUMMER DAISY GIFT BAG SMALL,5,42,1
419545,9384,211,POVESTE DE CRACIUN,1,3,1
457808,9385,211,JAMES VAN PRAAGH / AVENTURILE SUFLETULUI,1,49,1
436874,9386,211,FAUSTO BRIZZI / O SUTA DE ZILE DE FERICIRE,1,0,1
216388,9387,211,CHARLES BUKOWSKI / DRAGOSTEA E UN CAINE VENIT DIN IAD# 9789734607082,1,2,1
442261,9388,211,ASSASSINATION CLASSROOM VOL 4 / YUSEI MATSUI,0,63,1
415089,9389,211,SHATTERING / CHRISTIE GOLDEN,0,188,1
464742,9390,211,MR RIGHT MUG & COASTER,9,14,1
375420,9391,211,LORD OF THE RINGS / J. R. R. TOLKIEN,0,0,1
399901,9392,211,EYEGLASS  REPAIR KIT ASSORTED / MG45-A,25,126,1
223699,9393,211,ION CREANGA / POVESTI. POVESTIRI# 9789734711765,1,3,1
408949,9394,211,RICE BOWL 11.5X5.2CM,9,16,1
187819,9395,211,ROLLER 0.5 VF FIN FRIXION POINT GREEN# 4902505399244,11,34,1
248436,9396,211,JOHN MAXWELL / CUM SA DEVII O PERSOANA CU INFLUENTA #9789739397032,1,48,1
270904,9397,211,DVD / FRUMUSICA / PRETTY WOMAN (1990),8,15,1
478948,9398,211,COEUR A CASSER LAIT,13,35,1
488978,9399,211,JACQUES ATTALI / SCURTA ISTORIE A VIITORULUI (EDITIA 2016),1,128,1
499804,9400,211,SCOTT BARRY KAUFMAN / FACUT PENTRU CREATIE,1,48,1
500358,9401,211,DEV PETTY / NU VREAU SA FIU BROASCA,1,3,1
506329,9402,211,DVD / SEFUL SECTORULUI SUFLETE,8,15,1
520624,9403,211,JULIO CORTAZAR / 62. MODEL DE ASAMBLARE,1,0,1
534963,9404,211,REPOVESTIRE DE JOHN BURROWS / AVENTURILE LUI ROBIN HOOD. REPOVESTIRE DUPA VERSIUNEA LUI HOWARD PYLE,1,3,1
538941,9405,211,JILL MURPHY / O VRAJITOARE INGROZITOARE PB,1,3,1
544358,9406,211,KAZUO IWAMURA / O CASA NOUA PENTRU FAMILIA SORICEL,1,3,1
553379,9407,211,MIZIELINSKA ALEKSANDRA; MIZIELINSKI DANIEL / SUB PAMANT. SUB APE,1,3,1
553943,9408,211,IULIAN TANASE MIRCEA POP / MELCICLOPEDIA. POVESTEA MELCULUI PRINT,1,3,1
556633,9409,211,PATRICK MAURIES & CHRISTIAN LACROIX / MICA ENCICLOPEDIE DE STIL,1,30,1
561826,9410,211,BOGDAN RAILEANU / TOT SPATIUL DINTRE GÂNDURILE MELE,1,0,1
564122,9411,211,BESANCON ALAIN / NENOROCIREA SECOLULUI. DESPRE COMUNISM NAZISM SI UNICITATEA SOAH-ULUI,1,43,1
581632,9412,211,RUPI KAUR / LAPTE SI MIERE ED. 2,1,2,1
598448,9413,211,CAROL S. PEARSON / TREZIREA EROULUI INTERIOR,1,45,1
598601,9414,211,CHRISTOPHER K. GERMER / MINDFULNESS CALEA CONSTIENTA SPRE COMPASIUNEA DE SINE. CUM SA TE ELIBEREZI DE GANDURILE SI DE EMOTIILE DISTRUCTIVE,1,48,1
605585,9415,211,ANNIE JACOBSEN / CREIERUL PENTAGONULUI. ANNIE JACOBSEN,1,17,1
603883,9416,211,VASILE VOICULESCU / LOSTRITA. ANTOLOGIE DE PROZA FANTASTICA  (V. VOICULESCU)   [EDITIA 2018],1,0,1
600481,9417,211,RADU PARASCHIVESCU / NOI VORBIM NU GANDIM,1,0,1
607539,9418,211,RIBBON/BOW COMBO GROS GRAIN HOT PINK / RBG04,5,107,1
615212,9419,211,HALÁSZ-SZABÓ KLAUDIA SI SILLINGER NIKOLETT / MAREA CARTE MOTIVATIONALA,1,3,1
611901,9420,211,LOUISE TILER CHRISTMAS PARTY DOGS MEDIUM BAG / 03481103,5,42,1
623526,9421,211,ASTRID LINDGREN / KARLSSON DE-PE-ACOPERIS  (ASTRID LINDGREN)    [CARTONAT 2018],1,3,1
625333,9422,211,DEAN KING / SAHARA. O POVESTE ADEVARATA DESPRE SUPRAVIETUIRE,1,17,1
625474,9423,211,ARTURO PEREZ-REVERTE / FALCO,1,0,1
632028,9424,211,NEAL STEPHENSON / SEVENEVES. SAPTE EVE  (NEAL STEPHENSON),1,0,1
646275,9425,211,DISNEY / DISNEY. FANCY NANCY. MAREA CARTE DE COLORAT,1,3,1
655351,9426,211,MICHAEL WHITE / LEONARDO DA VINCI. BIOGRAFIA UNUI GENIU. MICHAEL WHITE. CARTE PENTRU TOTI.,1,9,1
657580,9427,211,MICII EROI. ALBERT EINSTEIN,1,3,1
659443,9428,211,CARTICICA MEA CU FERESTRUICI. LA FERMA,1,3,1
678539,9429,211,CANA ALBA CU GRAFICA IN LOVE WITH BOOKS,23,90,1
416210,9430,210,1231890 JB-CIOCOLATA NEAGRA CU SARE DE MARE 100G,20,157,1
341837,9431,210,DB83117 / MUG FILOU CERAMICS 3 ASSORTED,9,14,1
220039,9432,210,1119 / CC BUNELE MANIERE PENTRU COPII# 9789732011195,1,3,1
439863,9433,210,ALBERT EINSTEIN / TEORIA RELATIVITATII PE INTELESUL TUTUROR,1,32,1
455654,9434,210,JHUMPA LAHIRI / DISTANTA DINTRE NOI,1,0,1
414250,9435,210,MILAN KUNDERA / SARBATOAREA NEINSEMNATATII,1,0,1
213479,9436,210,RICHARD BRANSON / LECTII DIN SCOALA VIETII# 9789731931012,1,19,1
371236,9437,210,RON KAUFMAN / CULTURA SERVICIILOR SUPERIOARE,1,19,1
425916,9438,210,OSHO INTERNATIONAL FOUNDANTION / OSHO. INTIMITATEA. INCREDEREA IN SINE SI IN CELALALT. VOL. 13,1,49,1
256003,9439,210,BD10683-01 KENYA COFFEE MAKER 4 CUP 0.5L,9,212,1
264251,9440,210,DVD / ALICE IN TARA MINUNILOR / ALICE IN WONDERLAND (1951) SP ED,8,15,1
428814,9441,210,BLOCK LIGHT - X-RAY (BLUE) / 35302,5,62,1
479345,9442,210,I.A. POP / ISTORIA ILUSTRATA A ROMANIEI. REEDITARE,1,17,1
481872,9443,210,LP # FANFARE CIOCARLIA # ONWARDS TO MARS!,3,5,1
482764,9444,210,HARRY POTTER PIN BADGE MIX 1 / GYE-BP0663,21,113,1
485835,9445,210,10.5X3.5CM SHALLOW BOWL IN.BX. 10PCS,9,16,1
494934,9446,210,DVD / TIGRU SI DRAGON / CROUCHING TIGER HIDDEN DRAGON (2000),8,15,1
496730,9447,210,CEI TREI MUSCHETARI. ALEXANDRE DUMAS,1,3,1
509678,9448,210,JONATHAN FRANZEN / LIBERTATE,1,0,1
511268,9449,210,CARTEA BEBELUSULUI - BAIAT,1,3,1
522873,9450,210,PAULO COELHO / BRIDA,1,0,1
523541,9451,210,SASKIA HULA/KERSTIN SCHOENE / PANDA PAI IN CAUTAREA AVENTURII,1,3,1
525596,9452,210,LP / EURYTHMICS / GREATEST HITS -1991- (2017) LP2,2,10,1
534232,9453,210,LIEVE BOUMANS / IN VIZITA LA BUNICI - CU 60 ABTIBILDURI,1,3,1
536438,9454,210,CUTTING EDGE/TRIBAL THANK YOU /LASER-CUT NOTECARD WITH MATCHING ENVELOPE/PPNC1519,5,26,1
543685,9455,210,FAN FOR FUN - PORTABLE MINI FAN - RED/BLACK,5,232,1
545031,9456,210,PUZZLE DIN LEMN BE CLEVER!,4,148,1
553780,9457,210,BILL BURNETT DAVE EVANS / DESIGNING YOUR LIFE,1,48,1
558031,9458,210,GREG KING SUE WOOLMANS / ASASINAREA ARHIDUCELUI,1,17,1
560577,9459,210,TABLETTE 80G CHOCOLAT NOIR NOEL,13,180,1
564124,9460,210,PAZ OCTAVIO / DUBLA FLACARA: DRAGOSTE SI EROTISM,1,128,1
564509,9461,210,SUE BENTLEY / CATELUSUL FERMECAT. VACANTA LA FERMA. SUE BENTLEY,1,3,1
577657,9462,210,CHOCOLATE AND LOVE - MINT - ORGANIC/FAIRTRADE DARK CHOCOLATE WITH PEPPERMINT CRUNCH 67% - 80G BAR,13,216,1
583280,9463,210,DESCOPERA ANOTIMPURILE,1,3,1
580941,9464,210,DVD / CRIMA DIN ORIENT EXPRESS / MURDER ON THE ORIENT EXPRESS (2018),8,15,1
592441,9465,210,CHEVALIER TRACY / BAIATUL CEL NOU,1,0,1
597423,9466,210,ERIC CARLE / MICA SAMANTA,1,3,1
600286,9467,210,POSTCO  /  MAY YOUR BIRTHDAY BE NAUGHTY GREETING CARD / 1944,5,26,1
611732,9468,210,COLOUR THERAPY CREIOANE COLORATE UNICORN/ 10 BUC,11,134,1
610131,9469,210,MOON PLANET NIGHT LIGHT   / 28293,10,20,1
612178,9470,210,SH.PRF GLOVE W HANGER BUNDLE A 2 3X5X7CM - RED/WHITE / 02.7677,10,20,1
627463,9471,210,CORPUL MEU. DE CE? ÎNTREBARI SI RASPUNSURI PENTRU PRICHINDEI,1,3,1
637942,9472,210,JEFF SMITH / BONE: FUGA DIN BONEVILLE   [MINIGRAFIC]   [CARTONAT],1,235,1
636408,9473,210,PUSHEEN S&S HIGHLIGHTERS / PUSS4043,5,169,1
641275,9474,210,CHOCOLATES FROM HEAVEN MILK 100G,20,237,1
650005,9475,210,JAMES PATTERSON STEVEN BUTLER / JURNALUL UNUI CAINE POZNAS,1,3,1
650443,9476,210,ALEXANDRU MADGEARU / EXPANSIUNEA MAGHIARA IN TRANSILVANIA,1,17,1
667715,9477,210,DECAT O REVISTA NR. 37,16,283,1
684259,9478,210,BARBARA ROBINSON / CEA MAI REUSITA SERBARE DE CRACIUN  (BARBARA ROBINSON),1,3,1
687962,9479,210,CLIVE CUSSLER & PAUL KEMPRECOS / ORASUL PIERDUT,1,0,1
457015,9480,209,ANDREW MARR / ISTORIA LUMII,1,17,1
414664,9481,209,NEAGU DJUVARA CATALIN D. CONSTANTIN / MANASTIRILE DIN BUCOVINA,1,114,1
452986,9482,209,MARIA FRISA / 75 DE SFATURI PENTRU A-TI SARBATORI ZIUA DE NASTERE CU MARE FAST,1,3,1
310800,9483,209,ALINA ANTOANELA CRACIUN / INVATATI RAPID LIMBA ENGLEZA(+CD),1,70,1
466781,9484,209,DISNEY / DISNEY. PISICILE ARISTOCRATE. NOAPTE BUNA COPII! CELE MAI FRUMOASE POVESTI CLASICE,1,3,1
459498,9485,209,LOST OCEAN: AN INKY ADVENTURE & COLOURING BOOK / JOHANNA BASFORD,0,85,1
214449,9486,209,OSHO / CAND PANTOFII TI SE POTRIVESC# 9789738471900,1,49,1
443727,9487,209,TOOTHPICK HOLDERHELP!ABS,9,16,1
213769,9488,209,16035 / POVESTI ROMANA-GERMANA# 9789738873308,1,3,1
341858,9489,209,DB70430 / TIN CULT 80G ,9,77,1
212879,9490,209,DAN PURIC / DESPRE OMUL FRUMOS# 9789730063820,1,128,1
479753,9491,209,MUG HEAT CHANGING (400ML) -BATMAN,9,14,1
481333,9492,209,COFFEE CREW - CAT / M 12020E,9,144,1
486392,9493,209,X-MAS MIXTURE ASSORTED / 12 BOWS 0 35 MM / 1251 - 099,5,107,1
523667,9494,209,DIFFERENT SEASONS / STEPHEN KING,0,0,1
529592,9495,209,ALICE SCOTT - NOT JUST FRIENDS - FRIEND / GH8150A,5,26,1
533193,9496,209,BOOKLOVERS BOOKMARK WITH ELASTIC BAND,5,62,1
538156,9497,209,HICKLING MEG / CE LE SPUNEM COPIILOR SI ADOLESCENTILOR DESPRE SEX,1,45,1
536410,9498,209,30 POVESTI DESPRE ISTETIME SI VICLENIE - VOLUM DE POVESTI BILINGV ROMAN - ENGLEZ,1,3,1
542191,9499,209,ION CREANGA / HARAP-ALB. POVESTI (CARTEA ROMANEASCA),1,21,1
551750,9500,209,DVD / LUMINA DINTRE OCEANE / LIGHT BETWEEN OCEANS (2017),8,15,1
554491,9501,209,SIGMUND FREUD / TREI CERCETARI DE TEORIA SEXUALITATII,1,45,1
572197,9502,209,SCRII SI STERGI - 123,1,3,1
575197,9503,209,E L JAMES / MAI INTUNECAT,1,0,1
576086,9504,209,PISICUTA ALBA CA ZAPADA. HOLLY WEBB,1,3,1
584595,9505,209,LAURAIN ANTOINE / PALARIA PRESEDINTELUI,1,0,1
589344,9506,209,DIANA GABALDON / OUTLANDER 5. CRUCEA DE FOC VOL 1,1,0,1
593250,9507,209,GELLU NAUM / ZENOBIA (EDITIA 2018),1,0,1
593873,9508,209,ECKHART TOLLE; IN LECTURA LUI BOGDAN SERBAN  / CUM SA AJUNGI LA PACEA INTERIOARA  (AUDIOBOOK),1,119,1
594408,9509,209,MICHEL BUSSI / NUFERI NEGRI,1,0,1
598745,9510,209,VOI FI SCOLAR. INVATA CU MINE! CIFRELE. 5-6 ANI,1,3,1
598153,9511,209,F.M. DOSTOIEVSKI / CROCODILUL  (F.M. DOSTOIEVSKI),1,0,1
602435,9512,209,SCENT CUP IN CDU CASHMERE,10,20,1
604911,9513,209,KATHERINE WOODWARD THOMAS / DESPARTIREA CONSTIENTA. 5 PASI PENTRU A TRAI FERICIT CHIAR SI DUPA DIVORT,1,45,1
617091,9514,209,CLARE MACKINTOSH / LASA-MA SA MINT,1,0,1
623536,9515,209,KATHERINE ARDEN / URSUL SI PRIVIGHETOAREA  (KATHERINE ARDEN),1,3,1
633028,9516,209,STEPHANIE SABOL / CE ESTE SISTEMUL SOLAR?,1,3,1
633305,9517,209,ANDY HERTZ /  MUTAT LA TARA - VIATA FARA CEAS,1,9,1
631761,9518,209,INTO THE BLUE MEDIUM / GB172,5,42,1
646304,9519,209,OSHO / TRANSFORMARE PRIN TANTRA. CAND DRAGOSTEA INTALNESTE MEDITATIA,1,49,1
647058,9520,209,DVD / RALPH RUPE NETU'. RALPH BREAKS THE INTERNET / RALPH BREAKS THE INTERNET,8,15,1
666641,9521,209,ALEC BLENCHE / JUP UN PISOI DE SOI - VOL III - JUP SI DRAGONUL DE FIER,1,3,1
392778,9522,208,SIROP AFINE 300ML,20,210,1
345147,9523,208,SELMA LAGERLOF / MINUNATA CALATORIE A LUI NILS HOLGERSSON PRIN SUEDIA(TL),1,3,1
457016,9524,208,JOE ABERCROMBIE / MAREA SFARAMATA: JUMATATE DE REGE,1,0,1
421257,9525,208,PATRICK MODIANO / CATERINA CATEGORIC,1,3,1
213234,9526,208,IAN STEWART / IMBLANZIREA INFINITULUI - POVESTEA MATEMATICII (H08006)# 9789735029487,1,32,1
461328,9527,208,ALAIN DE BOTTON / STIRILE. MANUALUL UTILIZATORULUI,1,149,1
219173,9528,208,DEEPAK CHOPRA / CELE SAPTE LEGI SPIRITUALE ALE SUCCESULUI #2000000143385,1,49,1
443069,9529,208,BRIAN GREENE / UNIVERSUL ELEGANT (H09712) REEDIT,1,32,1
407666,9530,208,KEEP CALM YOU'RE ONLY 30 / SUMMERSDALE,0,133,1
423997,9531,208,MAGNET ZMT,11,23,1
279910,9532,208,CD # CHOPIN FREDERIC # PIANO FAVOURITES (FALVAI SZEKELY) ,3,56,1
464685,9533,208,LECTII DE ZOOLOGIE:VERTEBRATE/ LECTII MONTESSORI,1,3,1
416165,9534,208,ASSASSIN'S CREED VOL.7: UNITY / OLIVER BOWDEN,0,188,1
328945,9535,208,GUNTER GRASS / TOBA DE TINICHEA (TOP 10),1,0,1
414300,9536,208,DAPPER DUCK LIP BALM CDU,12,123,1
311362,9537,208,ORHAN PAMUK / ISTANBUL: AMINTIRILE SI ORASUL,1,9,1
386368,9538,208,CD # ALEXANDRU ANDRIES # CANTECE PIRATERESTI,3,5,1
425082,9539,208,GERARD COLLIGNON / CUM SA LE SPUN...,1,45,1
412775,9540,208,BERNARD LEWIS / ISTORIA ORIENTULUI MIJLOCIU,1,17,1
165287,9541,208,MARTIN GEORGE R.R. / A STORM OF SWORDS: STEEL AND SNOW (A SONG OF ICE AND FIRE: 3),0,0,1
386521,9542,208,DAN C. MIHAILESCU / CASTELUL BIBLIOTECA PUSCARIA,1,9,1
428583,9543,208,MUG/FIRT LINES OF LITERATURE,9,14,1
403766,9544,208,POEZIILE COPILARIEI MELE,1,3,1
461608,9545,208,MIHAIL SADOVEANU /  CREANGA DE AUR,1,21,1
379270,9546,208,BORSA CM 38*42 MANICI LUNGI MODEL BUCOVINA NEGRU,18,59,1
475945,9547,208,ANDREI PLESU / PARABOLELE LUI IISUS,1,68,1
480063,9548,208,TABL LAIT PA 70G (DISPLAYDE 10),13,216,1
480934,9549,208,SET BUTONI - 0003,18,160,1
489463,9550,208,DVD / BUNICUL DEZLANTUIT / DIRTY GRANDPA (2016),8,15,1
498348,9551,208,EOO ANIMALS BOX OF MAGNETS,10,20,1
498829,9552,208,MUG BOXED (350ML) - STAR WARS (VADER I AM YOUR FATHER),9,14,1
502230,9553,208,AURORA LIICEANU / LA TAIFAS ED NOUA,1,9,1
512121,9554,208,I.L. CARAGIALE / MOMENTE. SCHITE,1,21,1
513912,9555,208,TUB CONDIMENTE- CURCUMA 21G  / Curcuma tube,13,214,1
528195,9556,208,MAD DOTS HAPPY BIRTHDAY MUG,9,14,1
531276,9557,208,IOAN GRILLO / EL NARCO. CARTELURILE DE DROGURI DIN MEXIC,1,17,1
533130,9558,208,BUONGIORNO MUG - APHORISM - NEVER STOP DREAMING,9,14,1
534176,9559,208,MINI SECRETS BOX - SMALL AIR BALLOON,12,123,1
533133,9560,208,BUONGIORNO MUG - APHORISM - SUPER MUMMY,9,14,1
541539,9561,208,BLOC DESEN ACUARELA 12 FILE FORMAT A5 200G,11,100,1
541866,9562,208,M357 MASCAF - ECO CAFEA PERU - MACINATA 250G,20,157,1
545908,9563,208,STILOU SCHNEIDER VOYAGE 2017/2018 / GRI,11,34,1
546126,9564,208,SAC COTTON VINCENT VAN GOGH TERRASSE DU CAFE 1888,12,31,1
554533,9565,208,PISICI DE CARTIER / 8+,4,140,1
561362,9566,208,DIARY OF A WIMPY KID BOOK 12: THE GETAWAY (HB) / JEFF KINNEY,0,3,1
560753,9567,208,MINI SPIRAL NOTEBOOK - AFTER RAIN,5,54,1
564460,9568,208,AUDIOBOOK / CUM SA FII FERICIT IN ROMANIA,1,9,1
568892,9569,208,TATI VREAU SA NE JUCAM!,1,3,1
584696,9570,208,GLAS OF MUSIC WINE GLASS 54 CL CA.22X85CM  / 210811,9,51,1
584429,9571,208,BELLE & BOO - SMALL ROUND DISPLAY / BEL2938,9,77,1
589233,9572,208,SNYDER TIMOTHY / PAMANTUL NEGRU: HOLOCAUSTUL CA ISTORIE SI AVERTISMENT,1,17,1
587815,9573,208,UNICORN DESIGN PENCIL CASE /  PCASE14,5,95,1
587942,9574,208,INTO THE WATER /  PAULA HAWKINS,0,0,1
597919,9575,208,SCENT CUP IN CDU PINA COLADA,10,20,1
597917,9576,208,SCENT CUP IN CDU AFTER DARK,10,20,1
601139,9577,208,GELLU NAUM / CEL MAI MARE GULLIVER  (GELLU NAUM)  /2018,1,3,1
618293,9578,208,ELIZABETH WINTHROP / CASTELUL DIN POD,1,3,1
636185,9579,208,JOSEPH BURGO / DE CE FAC ASTA?,1,45,1
651080,9580,208,BRIGITTE WENINGER EVE THARLET / VACANTA PLACUTA MATEI,1,3,1
651047,9581,208,IAN MCEWAN / VISATORUL (ED. 2019),1,3,1
684481,9582,208,CDT. EMIL DOBROVOLSCHI OCTAVIAN PANTIS / DARK COCKPIT,1,19,1
686284,9583,208,DOERR ANTHONY / TOATA LUMINA PE CARE NU O PUTEM VEDEA,1,0,1
687893,9584,208,THOMAS ERIKSON / INCONJURAT DE IDIOTI,1,45,1
465246,9585,207,IMMANUEL WALLERSTEIN / ARE CAPITALISMUL UN VIITOR?,1,149,1
215806,9586,207,DOMINIQUE BARBIER / IESIREA DIN DEPRESIE. MEDICAMENTE SAU PSIHOTERAPIE?# 9789737070289,1,45,1
445295,9587,207,YUKIO MISHIMA / CONFESIUNILE UNEI MASTI (REED),1,0,1
462902,9588,207,LARRY WINGET / FII COIOS - CUM SA NU MAI FII O VICTIMA SI SA ITI RECUPEREZI VIATA AFACEREA SI ECHILIBRUL,1,48,1
366546,9589,207,BIKE HORN SMALL / BB20,5,189,1
386061,9590,207,VINDECAREA CU AJUTORUL MINTII,1,33,1
416206,9591,207,23002 JB-ECO CIOCOLATA NEAGRA CU 70% CACAO 100G,20,157,1
161999,9592,207,MOLESKINE NOTEBOOK POCKET PLAIN BLACK SOFT COVER / QP613,5,54,1
397100,9593,207,DRINK WINE / COASTERS,9,16,1
406262,9594,207,SENECA / CD - M-AI INTREBAT DE CE,1,43,1
